userid,label,inf,type1,type2,type3,times
370098498,1,117.8,0.0,0.0060790273556231,0.9817629179331308,0.0121580547112462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
37384589,1,11.96551724137931,0.0,0.0234009360374415,0.9110764430577223,0.0655226209048362,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
72110028,1,6.5625,0.0,0.01784121320249777,0.9705619982158786,0.01159678858162355,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
82885728,1,15.2,0.0,0.00528169014084507,0.9859154929577465,0.008802816901408451,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
110120789,1,27.36842105263158,0.0,0.007476635514018692,0.9850467289719627,0.007476635514018692,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
134435538,1,27.013513513513512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195913271,1,57.370370370370374,0.0,0.010638297872340425,0.925531914893617,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
252647855,1,30.171875,0.0,0.0036968576709796672,0.9741219963031423,0.022181146025878003,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
290499654,1,55.77777777777778,0.0,0.004405286343612335,0.972834067547724,0.02276064610866373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
303932719,1,40.795918367346935,0.018518518518518517,0.049225159525979945,0.9471285323609845,0.0036463081130355514,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
