userid,label,inf,type1,type2,type3,times
3610511,0,0.4361177115700969,0.11234991423670669,0.7628393850179915,0.17566241413150147,0.061498200850507036,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5656162,0,0.7534516765285996,0.2101542416452442,0.49744245524296676,0.13842710997442456,0.3641304347826087,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5682702,0,0.3320754716981132,0.53125,0.34452184927169094,0.2973400886637112,0.35813806206459786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
6067292,0,0.9719188767550702,0.28821656050955413,0.6081342801807618,0.05487411233053583,0.3369916074887024,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6015122,0,1.0317460317460319,0.034528552456839307,0.7485089463220675,0.11779324055666004,0.13369781312127235,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6140012,0,1.2949640287769784,0.2972270363951473,0.3602872307211989,0.12831720262254137,0.5113955666562597,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
6134312,0,1.310077519379845,0.1421383647798742,0.6720202874049028,0.1530008453085376,0.1749788672865596,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6684602,0,1.6660395108184385,2.159913793103448,0.7481457594324411,0.0780393421476943,0.17381489841986456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7046912,0,0.04103727159912705,6.019815059445178,0.24317378734339865,0.23899775136524254,0.5178284612913588,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7470952,0,0.9369250985545335,1.0666666666666667,0.3107344632768362,0.24795982423101068,0.44130571249215317,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8072492,0,0.4581589958158996,0.12825278810408922,0.7814088598402323,0.011982570806100218,0.2066085693536674,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8291932,0,0.8468727534148095,0.1384083044982699,0.9242085065558043,0.004796929964822514,0.0709945634793732,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8858022,0,1.0761904761904761,0.07371948300622308,0.6732194650338382,0.2620045117628102,0.0647760232033516,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8927532,0,2.0816326530612246,0.015676567656765675,0.8434237995824635,0.009046624913013222,0.1475295755045233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8933252,0,6.658620689655172,0.5065502183406113,0.2668997668997669,0.23135198135198135,0.5017482517482518,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9351052,0,0.8404255319148937,0.1259259259259259,0.3375,0.475,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
9564632,0,0.40971912617030765,1.3302938196555218,0.3219178082191781,0.2025440313111546,0.4755381604696673,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9939012,0,1.2927536231884058,0.11843763124737505,0.7568340750158932,0.15130324221233313,0.09186268277177369,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
